"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","User Ids"
"GOTERM_BP_DIRECT","innate immune response","47","471","479","16488","4.96e-13","1.18e-9","3.43","1.18e-9","1.17e-9","1.34e-13","ENSG00000185507,ENSG00000110944,ENSG00000106785,ENSG00000160703,ENSG00000187608,ENSG00000111335,ENSG00000136695,ENSG00000113356,ENSG00000136694,ENSG00000158786,ENSG00000111331,ENSG00000204613,ENSG00000163220,ENSG00000138496,ENSG00000029993,ENSG00000089127,ENSG00000204610,ENSG00000148346,ENSG00000057657,ENSG00000165949,ENSG00000154451,ENSG00000183918,ENSG00000134321,ENSG00000172243,ENSG00000026751,ENSG00000173431,ENSG00000112116,ENSG00000117228,ENSG00000112115,ENSG00000136688,ENSG00000118520,ENSG00000115267,ENSG00000157601,ENSG00000135114,ENSG00000172936,ENSG00000143546,ENSG00000126709,ENSG00000164047,ENSG00000151715,ENSG00000161031,ENSG00000205413,ENSG00000162645,ENSG00000186832,ENSG00000168703,ENSG00000183347,ENSG00000147324,ENSG00000124102"
"KEGG_PATHWAY","Cornified envelope formation","32","286","211","7870","1.71e-11","5.27e-9","4.17","5.27e-9","5.05e-9","3.60e-12","ENSG00000092295,ENSG00000177628,ENSG00000241794,ENSG00000205420,ENSG00000143556,ENSG00000163220,ENSG00000169469,ENSG00000186442,ENSG00000188643,ENSG00000203785,ENSG00000187238,ENSG00000156282,ENSG00000163202,ENSG00000140564,ENSG00000070610,ENSG00000283227,ENSG00000285946,ENSG00000196754,ENSG00000170465,ENSG00000244057,ENSG00000197915,ENSG00000143546,ENSG00000196805,ENSG00000167114,ENSG00000184330,ENSG00000169474,ENSG00000163216,ENSG00000186832,ENSG00000100596,ENSG00000140479,ENSG00000185962,ENSG00000185966"
"UP_KW_BIOLOGICAL_PROCESS","Keratinization","14","309","39","10326","4.65e-11","4.61e-9","12.00","5.26e-9","4.16e-9","2.65e-12","ENSG00000092295,ENSG00000105427,ENSG00000285946,ENSG00000244057,ENSG00000169469,ENSG00000197915,ENSG00000196805,ENSG00000203785,ENSG00000169474,ENSG00000163216,ENSG00000187238,ENSG00000185962,ENSG00000163202,ENSG00000185966"
"UP_KW_BIOLOGICAL_PROCESS","Innate immunity","40","309","407","10326","8.16e-11","4.61e-9","3.28","9.22e-9","4.16e-9","2.28e-11","ENSG00000185507,ENSG00000110944,ENSG00000106785,ENSG00000160703,ENSG00000187608,ENSG00000111335,ENSG00000136695,ENSG00000113356,ENSG00000136694,ENSG00000158786,ENSG00000111331,ENSG00000163220,ENSG00000138496,ENSG00000029993,ENSG00000089127,ENSG00000148346,ENSG00000057657,ENSG00000165949,ENSG00000154451,ENSG00000183918,ENSG00000134321,ENSG00000172243,ENSG00000026751,ENSG00000112116,ENSG00000117228,ENSG00000112115,ENSG00000136688,ENSG00000118520,ENSG00000115267,ENSG00000157601,ENSG00000135114,ENSG00000172936,ENSG00000143546,ENSG00000126709,ENSG00000164047,ENSG00000151715,ENSG00000205413,ENSG00000162645,ENSG00000183347,ENSG00000147324"
"GOTERM_BP_DIRECT","keratinization","17","471","70","16488","8.89e-11","1.06e-7","8.50","2.12e-7","1.05e-7","8.24e-12","ENSG00000092295,ENSG00000105427,ENSG00000285946,ENSG00000205420,ENSG00000170465,ENSG00000244057,ENSG00000169469,ENSG00000197915,ENSG00000196805,ENSG00000062038,ENSG00000186442,ENSG00000163216,ENSG00000187238,ENSG00000186832,ENSG00000185962,ENSG00000163202,ENSG00000185966"
"GOTERM_BP_DIRECT","defense response to Gram-positive bacterium","19","471","116","16488","4.78e-9","3.80e-6","5.73","1.14e-5","3.77e-6","7.18e-10","ENSG00000173431,ENSG00000112116,ENSG00000241794,ENSG00000205420,ENSG00000112115,ENSG00000171711,ENSG00000244057,ENSG00000274641,ENSG00000172936,ENSG00000188373,ENSG00000164047,ENSG00000275713,ENSG00000161031,ENSG00000187238,ENSG00000273703,ENSG00000162645,ENSG00000185962,ENSG00000278588,ENSG00000183347"
"UP_KW_BIOLOGICAL_PROCESS","Immunity","55","309","799","10326","8.18e-9","3.08e-7","2.30","9.24e-7","2.78e-7","3.35e-9","ENSG00000131203,ENSG00000185507,ENSG00000110944,ENSG00000174371,ENSG00000187608,ENSG00000136695,ENSG00000136694,ENSG00000078081,ENSG00000029993,ENSG00000167286,ENSG00000234883,ENSG00000160654,ENSG00000165949,ENSG00000183918,ENSG00000134321,ENSG00000172243,ENSG00000112116,ENSG00000112115,ENSG00000118520,ENSG00000115267,ENSG00000143546,ENSG00000126709,ENSG00000151715,ENSG00000204267,ENSG00000161031,ENSG00000162645,ENSG00000160703,ENSG00000106785,ENSG00000065675,ENSG00000111335,ENSG00000113356,ENSG00000158786,ENSG00000111331,ENSG00000163220,ENSG00000203722,ENSG00000138496,ENSG00000089127,ENSG00000148346,ENSG00000057657,ENSG00000211772,ENSG00000104951,ENSG00000173391,ENSG00000154451,ENSG00000026751,ENSG00000117228,ENSG00000136688,ENSG00000135114,ENSG00000157601,ENSG00000172936,ENSG00000164047,ENSG00000205413,ENSG00000183347,ENSG00000163874,ENSG00000147324,ENSG00000163599"
"UP_KW_BIOLOGICAL_PROCESS","Antiviral defense","19","309","120","10326","1.47e-8","4.16e-7","5.29","1.67e-6","3.76e-7","2.42e-9","ENSG00000110944,ENSG00000185507,ENSG00000187608,ENSG00000165949,ENSG00000115415,ENSG00000134321,ENSG00000111335,ENSG00000113356,ENSG00000117228,ENSG00000213928,ENSG00000111331,ENSG00000115267,ENSG00000157601,ENSG00000135114,ENSG00000172936,ENSG00000138496,ENSG00000126709,ENSG00000089127,ENSG00000163874"
"UP_KW_MOLECULAR_FUNCTION","Antimicrobial","14","323","62","10600","3.20e-8","2.59e-6","7.41","2.59e-6","2.56e-6","3.49e-9","ENSG00000154451,ENSG00000241794,ENSG00000171711,ENSG00000244057,ENSG00000163220,ENSG00000143546,ENSG00000188373,ENSG00000164047,ENSG00000187238,ENSG00000162645,ENSG00000185962,ENSG00000168703,ENSG00000278588,ENSG00000183347"
"GOTERM_CC_DIRECT","cornified envelope","13","485","60","17412","7.74e-8","3.49e-5","7.78","3.49e-5","3.44e-5","8.10e-9","ENSG00000092295,ENSG00000134755,ENSG00000105427,ENSG00000241794,ENSG00000169469,ENSG00000197915,ENSG00000196805,ENSG00000203785,ENSG00000169474,ENSG00000163216,ENSG00000186832,ENSG00000121552,ENSG00000124102"
"GOTERM_BP_DIRECT","inflammatory response","34","471","427","16488","2.22e-7","1.27e-4","2.79","5.29e-4","1.26e-4","7.52e-8","ENSG00000131203,ENSG00000110944,ENSG00000106785,ENSG00000126353,ENSG00000095585,ENSG00000173083,ENSG00000180871,ENSG00000111536,ENSG00000065675,ENSG00000136695,ENSG00000136694,ENSG00000134070,ENSG00000163220,ENSG00000197948,ENSG00000168610,ENSG00000034152,ENSG00000173391,ENSG00000154451,ENSG00000138623,ENSG00000172243,ENSG00000112116,ENSG00000112115,ENSG00000136688,ENSG00000172936,ENSG00000143546,ENSG00000145901,ENSG00000119714,ENSG00000186832,ENSG00000007171,ENSG00000050730,ENSG00000163874,ENSG00000147324,ENSG00000163435,ENSG00000162302"
"GOTERM_BP_DIRECT","defense response to bacterium","18","471","134","16488","2.66e-7","1.27e-4","4.70","6.34e-4","1.26e-4","5.02e-8","ENSG00000187608,ENSG00000154451,ENSG00000111536,ENSG00000111335,ENSG00000117228,ENSG00000171711,ENSG00000111331,ENSG00000172936,ENSG00000163220,ENSG00000143546,ENSG00000164047,ENSG00000089127,ENSG00000161031,ENSG00000162645,ENSG00000148346,ENSG00000007171,ENSG00000168703,ENSG00000183347"
"GOTERM_BP_DIRECT","defense response to virus","22","471","220","16488","1.38e-6","5.48e-4","3.50","3.28e-3","5.44e-4","3.59e-7","ENSG00000110944,ENSG00000185507,ENSG00000187608,ENSG00000165949,ENSG00000154451,ENSG00000115415,ENSG00000134321,ENSG00000111335,ENSG00000113356,ENSG00000117228,ENSG00000213928,ENSG00000111331,ENSG00000115267,ENSG00000157601,ENSG00000135114,ENSG00000172936,ENSG00000138496,ENSG00000126709,ENSG00000089127,ENSG00000162645,ENSG00000122643,ENSG00000163874"
"GOTERM_BP_DIRECT","interleukin-27-mediated signaling pathway","6","471","10","16488","4.13e-6","1.22e-3","21.00","9.78e-3","1.21e-3","1.00e-7","ENSG00000089127,ENSG00000115415,ENSG00000111335,ENSG00000111331,ENSG00000157601,ENSG00000135114"
"GOTERM_BP_DIRECT","defense response to protozoan","8","471","25","16488","4.50e-6","1.22e-3","11.20","1.07e-2","1.21e-3","2.95e-7","ENSG00000172936,ENSG00000174775,ENSG00000162645,ENSG00000172243,ENSG00000168062,ENSG00000117228,ENSG00000183347,ENSG00000118520"
"GOTERM_BP_DIRECT","epidermis development","14","471","99","16488","4.61e-6","1.22e-3","4.95","1.09e-2","1.21e-3","8.20e-7","ENSG00000285946,ENSG00000244057,ENSG00000143556,ENSG00000169469,ENSG00000196805,ENSG00000203785,ENSG00000169474,ENSG00000163216,ENSG00000187238,ENSG00000185962,ENSG00000143320,ENSG00000163202,ENSG00000164687,ENSG00000185966"
"GOTERM_BP_DIRECT","type I interferon-mediated signaling pathway","9","471","36","16488","6.16e-6","1.47e-3","8.75","1.46e-2","1.46e-3","5.56e-7","ENSG00000185507,ENSG00000172936,ENSG00000165949,ENSG00000089127,ENSG00000115415,ENSG00000111335,ENSG00000111331,ENSG00000115267,ENSG00000135114"
"GOTERM_BP_DIRECT","cellular response to lipopolysaccharide","18","471","169","16488","6.91e-6","1.50e-3","3.73","1.63e-2","1.49e-3","1.69e-6","ENSG00000134326,ENSG00000154451,ENSG00000136695,ENSG00000136694,ENSG00000084207,ENSG00000112033,ENSG00000136688,ENSG00000172936,ENSG00000145901,ENSG00000164047,ENSG00000034152,ENSG00000121594,ENSG00000162645,ENSG00000148346,ENSG00000007171,ENSG00000103257,ENSG00000050730,ENSG00000163874"
"UP_KW_BIOLOGICAL_PROCESS","Inflammatory response","19","309","181","10326","7.40e-6","1.67e-4","3.51","8.36e-4","1.51e-4","1.92e-6","ENSG00000110944,ENSG00000173391,ENSG00000154451,ENSG00000138623,ENSG00000065675,ENSG00000172243,ENSG00000112116,ENSG00000136694,ENSG00000112115,ENSG00000136688,ENSG00000172936,ENSG00000163220,ENSG00000143546,ENSG00000145901,ENSG00000050730,ENSG00000147324,ENSG00000163874,ENSG00000163435,ENSG00000162302"
"GOTERM_BP_DIRECT","negative regulation of viral genome replication","9","471","43","16488","2.48e-5","4.92e-3","7.33","5.73e-2","4.88e-3","2.79e-6","ENSG00000145901,ENSG00000187608,ENSG00000089127,ENSG00000134321,ENSG00000111335,ENSG00000111331,ENSG00000157601,ENSG00000115267,ENSG00000135114"
"UP_SEQ_FEATURE","DOMAIN:Core Histone H2A/H2B/H3","10","493","57","17715","2.51e-5","5.58e-2","6.30","5.43e-2","5.58e-2","3.40e-6","ENSG00000275379,ENSG00000274641,ENSG00000197153,ENSG00000113648,ENSG00000275713,ENSG00000275714,ENSG00000273703,ENSG00000278588,ENSG00000277775,ENSG00000276368"
"SMART","S_100","7","222","27","9557","2.82e-5","5.10e-3","11.16","5.08e-3","5.10e-3","1.98e-6","ENSG00000143556,ENSG00000163220,ENSG00000197915,ENSG00000143546,ENSG00000188643,ENSG00000184330,ENSG00000196754"
"INTERPRO","H2A/H2B/H3","10","494","59","17928","3.09e-5","1.68e-2","6.15","4.38e-2","1.67e-2","4.31e-6","ENSG00000275379,ENSG00000274641,ENSG00000197153,ENSG00000113648,ENSG00000275713,ENSG00000275714,ENSG00000273703,ENSG00000278588,ENSG00000277775,ENSG00000276368"
"INTERPRO","S100/CaBP7/8-like_CS","7","494","24","17928","3.70e-5","1.68e-2","10.59","5.22e-2","1.67e-2","2.66e-6","ENSG00000143556,ENSG00000163220,ENSG00000197915,ENSG00000143546,ENSG00000188643,ENSG00000184330,ENSG00000196754"
"GOTERM_CC_DIRECT","cytosol","197","485","5612","17412","6.39e-5","1.44e-2","1.26","2.84e-2","1.42e-2","4.99e-5","ENSG00000095585,ENSG00000174013,ENSG00000084207,ENSG00000169228,ENSG00000184182,ENSG00000169469,ENSG00000204315,ENSG00000127948,ENSG00000278588,ENSG00000160654,ENSG00000130204,ENSG00000070610,ENSG00000091651,ENSG00000114738,ENSG00000132507,ENSG00000137757,ENSG00000170465,ENSG00000116478,ENSG00000135698,ENSG00000171314,ENSG00000115267,ENSG00000163376,ENSG00000165795,ENSG00000169474,ENSG00000125775,ENSG00000167977,ENSG00000123473,ENSG00000092295,ENSG00000099804,ENSG00000170473,ENSG00000172531,ENSG00000137965,ENSG00000196743,ENSG00000158786,ENSG00000213928,ENSG00000178999,ENSG00000274641,ENSG00000125508,ENSG00000197948,ENSG00000147416,ENSG00000138496,ENSG00000008311,ENSG00000120053,ENSG00000128578,ENSG00000135439,ENSG00000161405,ENSG00000146670,ENSG00000142507,ENSG00000025708,ENSG00000117228,ENSG00000136888,ENSG00000177556,ENSG00000145901,ENSG00000100911,ENSG00000162746,ENSG00000185507,ENSG00000115919,ENSG00000101193,ENSG00000076864,ENSG00000158402,ENSG00000114023,ENSG00000168610,ENSG00000275713,ENSG00000184661,ENSG00000100664,ENSG00000183696,ENSG00000103257,ENSG00000160213,ENSG00000111669,ENSG00000118520,ENSG00000198814,ENSG00000143942,ENSG00000164024,ENSG00000149925,ENSG00000162645,ENSG00000186832,ENSG00000108010,ENSG00000206073,ENSG00000159399,ENSG00000042753,ENSG00000111335,ENSG00000205420,ENSG00000065833,ENSG00000111331,ENSG00000089127,ENSG00000198399,ENSG00000139433,ENSG00000115488,ENSG00000242372,ENSG00000153048,ENSG00000088826,ENSG00000169299,ENSG00000205413,ENSG00000059728,ENSG00000140534,ENSG00000198390,ENSG00000183347,ENSG00000162302,ENSG00000101152,ENSG00000187608,ENSG00000174775,ENSG00000170298,ENSG00000119125,ENSG00000134070,ENSG00000142945,ENSG00000164611,ENSG00000144566,ENSG00000100292,ENSG00000197641,ENSG00000183918,ENSG00000121579,ENSG00000143106,ENSG00000184330,ENSG00000050730,ENSG00000160703,ENSG00000113712,ENSG00000111536,ENSG00000196344,ENSG00000134057,ENSG00000131462,ENSG00000116663,ENSG00000084710,ENSG00000036672,ENSG00000183155,ENSG00000101057,ENSG00000198074,ENSG00000177156,ENSG00000105402,ENSG00000154451,ENSG00000112972,ENSG00000176749,ENSG00000159228,ENSG00000157601,ENSG00000121316,ENSG00000172936,ENSG00000088986,ENSG00000171848,ENSG00000148334,ENSG00000140854,ENSG00000007171,ENSG00000122643,ENSG00000143320,ENSG00000121552,ENSG00000163435,ENSG00000131203,ENSG00000157954,ENSG00000107338,ENSG00000227471,ENSG00000187091,ENSG00000158125,ENSG00000159337,ENSG00000143556,ENSG00000186442,ENSG00000145979,ENSG00000030110,ENSG00000034152,ENSG00000203785,ENSG00000140600,ENSG00000163202,ENSG00000108786,ENSG00000185238,ENSG00000138642,ENSG00000123836,ENSG00000143546,ENSG00000100139,ENSG00000163216,ENSG00000273703,ENSG00000126787,ENSG00000128965,ENSG00000115415,ENSG00000065675,ENSG00000241794,ENSG00000113356,ENSG00000170312,ENSG00000117399,ENSG00000169689,ENSG00000163220,ENSG00000121621,ENSG00000122952,ENSG00000188643,ENSG00000027075,ENSG00000085840,ENSG00000087586,ENSG00000105173,ENSG00000166855,ENSG00000129235,ENSG00000130589,ENSG00000132768,ENSG00000100949,ENSG00000136688,ENSG00000135114,ENSG00000005194,ENSG00000196805,ENSG00000057149,ENSG00000145386,ENSG00000164687,ENSG00000124102"
"UP_KW_BIOLOGICAL_PROCESS","Lipid metabolism","42","309","732","10326","6.43e-5","1.21e-3","1.92","7.24e-3","1.09e-3","3.14e-5","ENSG00000161714,ENSG00000138678,ENSG00000196344,ENSG00000227471,ENSG00000139547,ENSG00000151117,ENSG00000104549,ENSG00000187091,ENSG00000174951,ENSG00000177628,ENSG00000171124,ENSG00000196743,ENSG00000172893,ENSG00000084207,ENSG00000158786,ENSG00000159337,ENSG00000006831,ENSG00000165389,ENSG00000169169,ENSG00000166394,ENSG00000161267,ENSG00000102886,ENSG00000147155,ENSG00000108786,ENSG00000103056,ENSG00000198074,ENSG00000070610,ENSG00000132746,ENSG00000147383,ENSG00000112972,ENSG00000159346,ENSG00000164181,ENSG00000169174,ENSG00000115488,ENSG00000176920,ENSG00000240891,ENSG00000159228,ENSG00000167114,ENSG00000171903,ENSG00000148334,ENSG00000100596,ENSG00000148459"
"INTERPRO","S100_Ca-bd_sub","7","494","27","17928","7.59e-5","1.68e-2","9.41","1.04e-1","1.67e-2","6.36e-6","ENSG00000143556,ENSG00000163220,ENSG00000197915,ENSG00000143546,ENSG00000188643,ENSG00000184330,ENSG00000196754"
"INTERPRO","NT_2-5OAS_ClassI-CCAase","4","494","4","17928","8.10e-5","1.68e-2","36.29","1.11e-1","1.67e-2","5.70e-7","ENSG00000089127,ENSG00000111335,ENSG00000111331,ENSG00000135114"
"INTERPRO","2-5OAS_N_CS","4","494","4","17928","8.10e-5","1.68e-2","36.29","1.11e-1","1.67e-2","5.70e-7","ENSG00000089127,ENSG00000111335,ENSG00000111331,ENSG00000135114"
"INTERPRO","2-5-oligoAdlate_synth_1_dom2/C","4","494","4","17928","8.10e-5","1.68e-2","36.29","1.11e-1","1.67e-2","5.70e-7","ENSG00000089127,ENSG00000111335,ENSG00000111331,ENSG00000135114"
"INTERPRO","2-5OAS_C_CS","4","494","4","17928","8.10e-5","1.68e-2","36.29","1.11e-1","1.67e-2","5.70e-7","ENSG00000089127,ENSG00000111335,ENSG00000111331,ENSG00000135114"
"UP_SEQ_FEATURE","DOMAIN:2'-5'-oligoadenylate synthetase 1","4","493","4","17715","8.34e-5","9.27e-2","35.93","1.69e-1","9.27e-2","5.93e-7","ENSG00000089127,ENSG00000111335,ENSG00000111331,ENSG00000135114"
"GOTERM_BP_DIRECT","positive regulation of cytokine production involved in inflammatory response","8","471","38","16488","8.58e-5","1.57e-2","7.37","1.85e-1","1.56e-2","9.61e-6","ENSG00000172936,ENSG00000168610,ENSG00000154451,ENSG00000172243,ENSG00000112116,ENSG00000112115,ENSG00000136694,ENSG00000136688"
"INTERPRO","LCE","6","494","18","17928","9.81e-5","1.78e-2","12.10","1.32e-1","1.77e-2","5.95e-6","ENSG00000187238,ENSG00000285946,ENSG00000185962,ENSG00000163202,ENSG00000244057,ENSG00000185966"
"GOTERM_CC_DIRECT","extracellular region","101","485","2532","17412","1.37e-4","2.05e-2","1.43","5.98e-2","2.02e-2","9.30e-5","ENSG00000110944,ENSG00000131126,ENSG00000187608,ENSG00000166509,ENSG00000174013,ENSG00000197930,ENSG00000084207,ENSG00000204315,ENSG00000157193,ENSG00000122133,ENSG00000142549,ENSG00000278588,ENSG00000277775,ENSG00000103056,ENSG00000100292,ENSG00000129451,ENSG00000197641,ENSG00000171711,ENSG00000171314,ENSG00000197915,ENSG00000143106,ENSG00000188373,ENSG00000183760,ENSG00000140479,ENSG00000168703,ENSG00000149328,ENSG00000197153,ENSG00000111536,ENSG00000116824,ENSG00000196743,ENSG00000158786,ENSG00000137563,ENSG00000274641,ENSG00000203722,ENSG00000116260,ENSG00000148346,ENSG00000182585,ENSG00000198074,ENSG00000104951,ENSG00000172382,ENSG00000153802,ENSG00000143839,ENSG00000117228,ENSG00000121316,ENSG00000148334,ENSG00000167759,ENSG00000062096,ENSG00000129437,ENSG00000143321,ENSG00000121552,ENSG00000173083,ENSG00000172432,ENSG00000136695,ENSG00000136694,ENSG00000158125,ENSG00000064886,ENSG00000143556,ENSG00000275713,ENSG00000275714,ENSG00000163600,ENSG00000140564,ENSG00000160213,ENSG00000142224,ENSG00000111669,ENSG00000112116,ENSG00000112115,ENSG00000171236,ENSG00000188293,ENSG00000118520,ENSG00000165078,ENSG00000143546,ENSG00000149925,ENSG00000161031,ENSG00000273703,ENSG00000148798,ENSG00000206073,ENSG00000105854,ENSG00000241794,ENSG00000177628,ENSG00000111331,ENSG00000275379,ENSG00000167941,ENSG00000163220,ENSG00000005001,ENSG00000188643,ENSG00000089127,ENSG00000153292,ENSG00000104356,ENSG00000173391,ENSG00000134827,ENSG00000262406,ENSG00000173431,ENSG00000169174,ENSG00000134028,ENSG00000136688,ENSG00000164047,ENSG00000057149,ENSG00000169299,ENSG00000164687,ENSG00000163235,ENSG00000124102"
"UP_KW_CELLULAR_COMPONENT","Nucleosome core","10","444","71","16046","1.40e-4","5.90e-3","5.09","5.88e-3","5.62e-3","2.43e-5","ENSG00000275379,ENSG00000274641,ENSG00000197153,ENSG00000113648,ENSG00000275713,ENSG00000275714,ENSG00000273703,ENSG00000278588,ENSG00000277775,ENSG00000276368"
"GOTERM_BP_DIRECT","defense response to Gram-negative bacterium","10","471","72","16488","1.99e-4","3.39e-2","4.86","3.78e-1","3.37e-2","3.61e-5","ENSG00000110944,ENSG00000164047,ENSG00000187238,ENSG00000173431,ENSG00000112116,ENSG00000185962,ENSG00000112115,ENSG00000007171,ENSG00000171711,ENSG00000244057"
"KEGG_PATHWAY","Measles","14","286","120","7870","3.80e-4","4.60e-2","3.21","1.10e-1","4.41e-2","1.07e-4","ENSG00000185507,ENSG00000115415,ENSG00000111335,ENSG00000213928,ENSG00000111331,ENSG00000115267,ENSG00000157601,ENSG00000172936,ENSG00000168610,ENSG00000030110,ENSG00000089127,ENSG00000167286,ENSG00000105173,ENSG00000160654"
"GOTERM_BP_DIRECT","defense response","12","471","113","16488","3.82e-4","6.07e-2","3.72","5.98e-1","6.03e-2","9.31e-5","ENSG00000145901,ENSG00000164047,ENSG00000168610,ENSG00000204267,ENSG00000089127,ENSG00000115415,ENSG00000111335,ENSG00000171711,ENSG00000147324,ENSG00000111331,ENSG00000157601,ENSG00000135114"
"INTERPRO","SPRR2","4","494","6","17928","3.89e-4","6.25e-2","24.19","4.30e-1","6.22e-2","8.18e-6","ENSG00000196805,ENSG00000203785,ENSG00000163216,ENSG00000241794"
