Geneid,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,adj_pvalue
ENSG00000181847,TIGIT,85.04653732652812,2.0284842583926395,0.3227349542084668,6.28529457978191,3.2723259550580486e-10,3.4590349328102536e-08
ENSG00000121594,CD80,23.654323839679456,2.592896998860002,0.44781884916344944,5.790057751485177,7.036222712153601e-09,5.530139935389805e-07
ENSG00000121552,CSTA,9065.424316696011,3.2429529047253975,0.5328859806536446,6.085641248710561,1.160259818617869e-09,1.0979081790734469e-07
ENSG00000114023,FAM162A,1134.4929686516898,1.463233820986735,0.21327674609790326,6.860728362364678,6.851032819630554e-12,1.0545854805258959e-09
ENSG00000138496,PARP9,1929.3991868161572,1.986502411074891,0.3446681895544558,5.763521181466716,8.237690921948877e-09,6.369527543191165e-07
ENSG00000069849,ATP1B3,4646.394184920315,1.224359435248199,0.2565590738484741,4.7722320512090555,1.8219541215821026e-06,6.807464599911295e-05
ENSG00000152977,ZIC1,61.28391807455431,4.132902356580444,0.36330004493441553,11.376002877529324,5.506621517015166e-30,1.081986344310927e-26
ENSG00000121858,TNFSF10,2009.2581540357187,1.4232421507463875,0.2751928811144844,5.171798576265848,2.3185143414305827e-07,1.1896364753733601e-05
ENSG00000242512,LINC01206,12.867120437500926,4.371782773091956,0.8932802054941557,4.894077744254414,9.876779187983487e-07,4.0629809755691184e-05
ENSG00000078081,LAMP3,702.6083470978964,2.6921297075861865,0.4785708495322253,5.625352463940468,1.8512957578105788e-08,1.3327334525462666e-06
ENSG00000136514,RTP4,64.55452301682836,2.0523413218534103,0.4179128466101438,4.910931402326494,9.064479713668357e-07,3.770620372050612e-05
ENSG00000185798,WDR53,313.1828257737044,1.8254445078629586,0.28232887939583967,6.465666961769048,1.0085297845303627e-10,1.2205768258212937e-08
ENSG00000174013,FBXO45,2057.0312274486464,2.5034387186233618,0.2584309027774839,9.687071831261958,3.421988010511524e-22,2.19816664452147e-19
ENSG00000161267,BDH1,1055.4678895152424,2.104891846592383,0.329119214669367,6.395530108161434,1.5999131123849147e-10,1.8492006122143014e-08
ENSG00000290937,ENSG00000290937,25.133383530728402,3.028107267419283,0.43370041842690304,6.982025238533746,2.909548417611073e-12,4.908466959265791e-10
ENSG00000109805,NCAPG,222.37158026201337,1.3328811850216118,0.27057549444262324,4.926097198001259,8.388828025633666e-07,3.5514831754149726e-05
ENSG00000174145,NWD2,63.609305099000764,2.487744231173769,0.4434345683659171,5.61017207192767,2.02125538849844e-08,1.4449257977837208e-06
ENSG00000169299,PGM2,2074.5219285599583,1.8135992371212273,0.24293804235825076,7.465274765188019,8.312596826596009e-14,1.901819669854702e-11
ENSG00000174343,CHRNA9,128.2522672071534,4.8405005066640845,0.687688697325788,7.038796079515801,1.93907904344992e-12,3.40900301517672e-10
ENSG00000163694,RBM47,1194.5107592051756,1.1625033435637457,0.23561467086266577,4.933917481909866,8.059650118252112e-07,3.447074172854997e-05
ENSG00000226950,DANCR,325.65118660846747,1.236793041928097,0.22530812055553254,5.489340725396802,4.034367218751774e-08,2.647543579724273e-06
ENSG00000226887,ERVMER34-1,32.79367321867593,2.0203121844276835,0.41346635524557784,4.886279521408027,1.0275928153600898e-06,4.19617149284512e-05
