Geneid,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,adj_pvalue
ENSG00000061455,PRDM6,100.52923561649841,-2.6563505712619246,0.4575048917773323,-5.806168674923745,6.39185707662083e-09,5.071429974593007e-07
ENSG00000168916,ZNF608,432.98432254835893,-1.1645645964624376,0.24517780745155762,-4.749877684963526,2.035397211358388e-06,7.454865466118884e-05
ENSG00000120708,TGFBI,4894.132903217088,-1.0331469104755313,0.19063793108962318,-5.419419443813759,5.979288441124131e-08,3.7542513496028073e-06
ENSG00000120738,EGR1,4561.78236200919,-2.944348981002299,0.40924888627809863,-7.1945192271128455,6.268123422548114e-13,1.1762591386706442e-10
ENSG00000081853,PCDHGA2,78.17178927003229,-1.305113735205546,0.25550407529374264,-5.107995767602179,3.255939425573983e-07,1.5877101406196754e-05
ENSG00000262576,PCDHGA4,58.44155709420058,-1.4849529555117453,0.2749055073692647,-5.401684999773735,6.601780546214909e-08,4.0612016444178115e-06
ENSG00000253485,PCDHGA5,63.830763536841744,-1.9255420731628055,0.39586746684696184,-4.864107900807114,1.1497418318254999e-06,4.5720031438651395e-05
ENSG00000253537,PCDHGA7,61.061333509342106,-1.6109857179968192,0.3017156057146741,-5.33941794021849,9.324546289839648e-08,5.512704773796703e-06
ENSG00000254122,PCDHGB7,282.84371361194826,-0.9323685425612771,0.1898496139997276,-4.9110900091828205,9.057149794369596e-07,3.770620372050612e-05
ENSG00000186314,PRELID2,192.92037180869946,-0.959722009188575,0.17206590011406814,-5.577642104288786,2.4380060328213607e-08,1.707268669063562e-06
ENSG00000169252,ADRB2,729.7990594863738,-3.086028787261848,0.3966171453026634,-7.780875899620682,7.202412211910567e-15,2.0216989505415856e-12
ENSG00000303982,ENSG00000303982,15.559361872191626,-2.9133331067651147,0.5825207506503204,-5.001252064433238,5.695918365866677e-07,2.5300633134979335e-05
ENSG00000120129,DUSP1,11208.926463815968,-3.0329777411030547,0.3138446465861338,-9.663946076807342,4.290128641005966e-22,2.703833339538156e-19
ENSG00000198939,ZFP2,39.14130863546202,-1.4753486215295826,0.25528559404852297,-5.779208290339948,7.505296231231799e-09,5.871180562338074e-07
ENSG00000247925,ENSG00000247925,13.822226642372657,-2.633399105111131,0.5503291195274402,-4.785134952285268,1.7087248355982522e-06,6.449326065930895e-05
ENSG00000293489,CMAHP,353.07294205305834,-1.6389561979929894,0.2970301849866532,-5.517810245671276,3.4324976338225586e-08,2.3069561058868194e-06
ENSG00000291336,ENSG00000291336,33.85759364994815,-2.7279598024794636,0.4898655528849082,-5.568792878809313,2.56510179152814e-08,1.777636828680798e-06
ENSG00000189298,ZKSCAN3,166.17444470595765,-1.2579582216175849,0.2169287297099252,-5.798947070310665,6.673258925512004e-09,5.269665907538474e-07
ENSG00000204681,GABBR1,417.3005805192285,-1.3207922458037464,0.2591036370604906,-5.097544213535655,3.440880664869658e-07,1.6609210527260287e-05
ENSG00000164627,KIF6,18.151071073885415,-2.3969248084774133,0.47353170334854944,-5.061804292147097,4.15307228261991e-07,1.9511262089501103e-05
ENSG00000124749,COL21A1,449.50444459723786,-1.4177221962891944,0.2474048148154575,-5.730374315256119,1.002092545550233e-08,7.642213995208774e-07
ENSG00000216316,RPL13AP15,29.55134543828311,-2.147810301600071,0.43678442439708764,-4.917323470416295,8.773551270436533e-07,3.676996426956038e-05
ENSG00000118523,CCN2,3963.2710368854205,-3.0439987217541282,0.5211710653790643,-5.840690176343791,5.198500396903229e-09,4.1842291266929773e-07
ENSG00000118503,TNFAIP3,2233.2979923539788,-2.1338238387061463,0.35595735278086726,-5.994605314473615,2.0398024040818967e-09,1.7624438122829193e-07
